booking_id,guest_id,property_id,room_id,booking_date,check_in_date,check_out_date,number_of_nights,booking_channel,nightly_rate,total_price,status,payment_method,guests_count
BK00012889,GUEST003149,PROP010,PROP010_R0011,2024-07-19,2024-09-02,2024-09-06,4,Airbnb,433.71,1734.85,Completed,PayPal,2
BK00012890,GUEST004888,PROP008,PROP008_R0026,2024-01-13,2024-02-07,2024-02-11,4,Booking.com,201.77,807.07,Completed,Cash,1
BK00012891,GUEST002641,PROP009,PROP009_R0016,2024-04-15,2024-05-13,2024-05-14,1,Booking.com,304.22,304.22,No-Show,Cash,3
BK00012892,GUEST000971,PROP003,PROP003_R0002,2024-02-20,2024-04-15,2024-04-18,3,Expedia,201.22,603.66,Completed,Credit Card,2
BK00012893,GUEST004307,PROP005,PROP005_R0027,2024-09-01,2024-10-07,2024-10-11,4,Direct Website,503.31,2013.25,Completed,PayPal,4
BK00012894,GUEST004271,PROP005,PROP005_R0021,2022-02-18,2022-02-26,2022-03-01,3,Hotel.com,345.09,1035.28,Completed,Credit Card,1
BK00012895,GUEST000953,PROP006,PROP006_R0014,2022-07-10,2022-08-12,2022-08-15,3,Expedia,153.17,459.51,Completed,Cash,3
BK00012896,GUEST003074,PROP003,PROP003_R0022,2023-09-16,2023-09-24,2023-09-28,4,Direct Website,404.07,1616.27,Completed,Bank Transfer,1
BK00012897,GUEST001200,PROP003,PROP003_R0016,2022-04-14,2022-05-08,2022-05-11,3,Airbnb,230.67,692.01,Completed,PayPal,2
BK00012898,GUEST004737,PROP006,PROP006_R0020,2023-10-24,2023-12-04,2023-12-06,2,Corporate,463.68,927.36,Completed,Cash,4
BK00012899,GUEST004287,PROP009,PROP009_R0008,2022-02-13,2022-03-30,2022-04-03,4,Direct Website,124.14,496.56,Completed,PayPal,2
BK00012900,GUEST001099,PROP006,PROP006_R0022,2024-02-10,2024-04-05,2024-04-08,3,Corporate,88.66,265.99,Completed,PayPal,2
BK00012901,GUEST002002,PROP008,PROP008_R0013,2023-01-05,2023-02-03,2023-02-04,1,Corporate,345.75,345.75,Completed,Bank Transfer,4
BK00012902,GUEST003575,PROP001,PROP001_R0004,2024-07-22,2024-07-25,2024-07-27,2,Hotel.com,245.3,490.59,Completed,Cash,4
BK00012903,GUEST003000,PROP003,PROP003_R0027,2022-01-10,2022-03-11,2022-03-14,3,Booking.com,279.15,837.45,Completed,PayPal,1
BK00012904,GUEST001375,PROP008,PROP008_R0018,2024-04-06,2024-04-13,2024-04-15,2,Hotel.com,255.28,510.56,Completed,Credit Card,1
BK00012905,GUEST004414,PROP010,PROP010_R0002,2022-05-06,2022-06-14,2022-06-24,10,Hotel.com,277.55,2775.53,Completed,Cash,3
BK00012906,GUEST000493,PROP007,PROP007_R0011,2024-02-10,2024-03-23,2024-04-02,10,Airbnb,282.32,2823.17,Completed,Credit Card,2
BK00012907,GUEST002008,PROP003,PROP003_R0013,2022-10-11,2022-11-28,2022-12-03,5,Corporate,125.67,628.33,Completed,Credit Card,2
BK00012908,GUEST004017,PROP007,PROP007_R0029,2023-05-07,2023-06-02,2023-06-04,2,Booking.com,510.76,1021.52,Completed,PayPal,3
BK00012909,GUEST000391,PROP005,PROP005_R0013,2022-06-17,2022-08-05,2022-08-07,2,Direct Website,364.02,728.05,Completed,Bank Transfer,4
BK00012910,GUEST000978,PROP004,PROP004_R0005,2022-05-23,2022-05-29,2022-06-05,7,Direct Website,251.96,1763.74,Completed,Cash,2
BK00012911,GUEST001161,PROP001,PROP001_R0009,2024-08-08,2024-08-19,2024-08-21,2,Travel Agency,606.78,1213.56,Completed,Credit Card,2
BK00012912,GUEST003231,PROP002,PROP002_R0018,2023-05-11,2023-05-16,2023-05-19,3,Travel Agency,357.05,1071.14,Completed,Cash,4
BK00012913,GUEST000783,PROP005,PROP005_R0024,2023-04-02,2023-05-08,2023-05-10,2,Direct Website,599.07,1198.14,Completed,Bank Transfer,2
BK00012914,GUEST001988,PROP008,PROP008_R0004,2023-04-04,2023-04-22,2023-04-27,5,Expedia,488.92,2444.62,Completed,PayPal,1
BK00012915,GUEST002749,PROP010,PROP010_R0023,2024-03-20,2024-04-05,2024-04-10,5,Direct Website,461.42,2307.09,Completed,Cash,3
BK00012916,GUEST003577,PROP005,PROP005_R0004,2023-01-15,2023-01-31,2023-02-02,2,Corporate,556.53,1113.06,Completed,Credit Card,2
BK00012917,GUEST003518,PROP007,PROP007_R0027,2022-10-12,2022-10-29,2022-11-02,4,Booking.com,396.98,1587.92,Completed,Cash,2
BK00012918,GUEST004858,PROP010,PROP010_R0007,2024-05-19,2024-07-16,2024-07-18,2,Expedia,753.51,1507.03,Completed,PayPal,4
BK00012919,GUEST004841,PROP004,PROP004_R0023,2022-02-05,2022-04-02,2022-04-16,14,Expedia,261.51,3661.13,Completed,Credit Card,4
BK00012920,GUEST001079,PROP005,PROP005_R0022,2024-02-28,2024-03-27,2024-03-30,3,Direct Website,171.41,514.22,Completed,Credit Card,2
BK00012921,GUEST004111,PROP004,PROP004_R0024,2022-06-22,2022-07-04,2022-07-08,4,Direct Website,79.55,318.19,Completed,Bank Transfer,2
BK00012922,GUEST000222,PROP009,PROP009_R0026,2022-01-20,2022-02-01,2022-02-04,3,Direct Website,387.15,1161.44,Completed,Cash,2
BK00012923,GUEST000452,PROP008,PROP008_R0021,2024-04-19,2024-04-21,2024-04-23,2,Corporate,185.58,371.15,Cancelled,Bank Transfer,2
BK00012924,GUEST002342,PROP002,PROP002_R0028,2022-05-16,2022-06-15,2022-06-16,1,Corporate,487.66,487.66,Completed,Bank Transfer,2
BK00012925,GUEST003192,PROP004,PROP004_R0014,2022-08-19,2022-08-30,2022-09-01,2,Direct Website,319.54,639.07,Completed,Credit Card,2
BK00012926,GUEST001783,PROP010,PROP010_R0019,2023-02-18,2023-03-26,2023-04-02,7,Corporate,391.57,2740.99,Completed,PayPal,1
BK00012927,GUEST004842,PROP009,PROP009_R0020,2023-06-11,2023-07-03,2023-07-06,3,Corporate,260.13,780.38,Completed,Cash,3
BK00012928,GUEST003619,PROP010,PROP010_R0026,2023-12-21,2024-02-12,2024-02-15,3,Expedia,132.81,398.43,Completed,Bank Transfer,1
BK00012929,GUEST001293,PROP006,PROP006_R0015,2023-05-09,2023-06-28,2023-06-30,2,Corporate,87.71,175.43,Completed,Credit Card,3
BK00012930,GUEST004710,PROP009,PROP009_R0006,2024-06-18,2024-06-28,2024-07-03,5,Travel Agency,95.43,477.14,Completed,Credit Card,3
BK00012931,GUEST003134,PROP001,PROP001_R0016,2024-07-24,2024-09-08,2024-09-11,3,Expedia,252.39,757.18,Completed,Cash,1
BK00012932,GUEST001161,PROP004,PROP004_R0013,2022-09-30,2022-11-25,2022-11-30,5,Airbnb,316.62,1583.08,Cancelled,Cash,2
BK00012933,GUEST000132,PROP008,PROP008_R0001,2022-02-03,2022-04-01,2022-04-03,2,Travel Agency,71.79,143.59,Completed,Cash,2
BK00012934,GUEST001965,PROP002,PROP002_R0025,2023-09-25,2023-11-24,2023-11-26,2,Expedia,402.27,804.53,Completed,Bank Transfer,4
BK00012935,GUEST002389,PROP005,PROP005_R0010,2023-04-11,2023-05-20,2023-05-25,5,Travel Agency,158.31,791.56,Completed,Bank Transfer,1
BK00012936,GUEST002696,PROP002,PROP002_R0024,2023-04-10,2023-04-25,2023-04-29,4,Booking.com,206.65,826.6,Completed,Cash,3
BK00012937,GUEST001839,PROP009,PROP009_R0003,2023-01-23,2023-03-09,2023-03-13,4,Booking.com,136.41,545.62,Completed,Cash,2
BK00012938,GUEST002956,PROP007,PROP007_R0016,2022-03-22,2022-05-14,2022-05-18,4,Airbnb,408.87,1635.49,Cancelled,Bank Transfer,1
BK00012939,GUEST001429,PROP002,PROP002_R0011,2024-12-16,2024-12-21,2024-12-23,2,Hotel.com,239.21,478.42,Completed,Credit Card,3
BK00012940,GUEST001819,PROP009,PROP009_R0002,2024-03-04,2024-03-24,2024-04-07,14,Expedia,323.92,4534.83,Completed,PayPal,3
BK00012941,GUEST000511,PROP010,PROP010_R0021,2023-05-21,2023-07-16,2023-07-23,7,Airbnb,183.04,1281.3,Cancelled,PayPal,1
BK00012942,GUEST003175,PROP001,PROP001_R0017,2024-08-11,2024-10-10,2024-10-11,1,Direct Website,87.23,87.23,Completed,PayPal,1
BK00012943,GUEST002327,PROP004,PROP004_R0023,2024-04-16,2024-05-22,2024-05-24,2,Airbnb,265.0,530.0,Completed,Bank Transfer,1
BK00012944,GUEST000226,PROP007,PROP007_R0018,2024-02-26,2024-03-20,2024-03-22,2,Travel Agency,113.5,227.0,Completed,PayPal,4
BK00012945,GUEST001186,PROP002,PROP002_R0029,2022-08-18,2022-10-01,2022-10-05,4,Travel Agency,109.96,439.84,Completed,Credit Card,4
BK00012946,GUEST003867,PROP005,PROP005_R0002,2022-10-12,2022-11-08,2022-11-10,2,Corporate,287.09,574.19,Completed,Bank Transfer,4
BK00012947,GUEST001736,PROP003,PROP003_R0020,2023-09-15,2023-11-09,2023-11-16,7,Direct Website,119.64,837.46,Completed,PayPal,1
BK00012948,GUEST004420,PROP007,PROP007_R0030,2024-06-19,2024-07-21,2024-07-24,3,Booking.com,456.96,1370.89,Completed,Cash,2
BK00012949,GUEST002773,PROP008,PROP008_R0025,2023-02-11,2023-03-19,2023-03-24,5,Direct Website,377.14,1885.7,Completed,Credit Card,4
BK00012950,GUEST004501,PROP007,PROP007_R0012,2024-09-22,2024-11-07,2024-11-10,3,Expedia,94.52,283.57,Completed,Bank Transfer,1
BK00012951,GUEST001706,PROP008,PROP008_R0018,2023-09-06,2023-10-18,2023-10-21,3,Direct Website,271.98,815.93,Completed,Bank Transfer,2
BK00012952,GUEST004403,PROP002,PROP002_R0029,2022-02-03,2022-03-22,2022-03-24,2,Hotel.com,90.08,180.17,No-Show,Bank Transfer,2
BK00012953,GUEST003256,PROP002,PROP002_R0030,2024-10-31,2024-11-09,2024-11-16,7,Hotel.com,78.87,552.07,Completed,Credit Card,2
BK00012954,GUEST004723,PROP008,PROP008_R0014,2024-02-01,2024-02-17,2024-02-20,3,Airbnb,201.38,604.15,Completed,Cash,3
BK00012955,GUEST000240,PROP003,PROP003_R0013,2023-11-06,2023-12-03,2023-12-10,7,Airbnb,212.18,1485.25,Completed,Credit Card,4
BK00012956,GUEST000189,PROP009,PROP009_R0023,2024-07-23,2024-08-07,2024-08-09,2,Booking.com,451.83,903.66,Completed,Cash,3
BK00012957,GUEST003245,PROP003,PROP003_R0011,2024-07-11,2024-08-01,2024-08-06,5,Expedia,323.18,1615.9,Cancelled,Credit Card,4
BK00012958,GUEST001446,PROP006,PROP006_R0029,2022-01-16,2022-02-09,2022-02-12,3,Corporate,290.32,870.95,Completed,Cash,2
BK00012959,GUEST001594,PROP001,PROP001_R0018,2024-03-24,2024-04-01,2024-04-11,10,Hotel.com,92.69,926.94,Completed,Bank Transfer,1
BK00012960,GUEST002202,PROP001,PROP001_R0006,2024-06-09,2024-07-20,2024-07-25,5,Expedia,570.9,2854.52,Completed,PayPal,1
BK00012961,GUEST000894,PROP006,PROP006_R0023,2022-01-05,2022-01-07,2022-01-17,10,Direct Website,492.25,4922.51,Completed,Cash,1
BK00012962,GUEST002799,PROP010,PROP010_R0005,2022-01-07,2022-01-10,2022-01-11,1,Expedia,217.88,217.88,Completed,Bank Transfer,4
BK00012963,GUEST003239,PROP003,PROP003_R0004,2023-07-10,2023-09-04,2023-09-08,4,Direct Website,449.47,1797.87,Completed,PayPal,4
BK00012964,GUEST003684,PROP003,PROP003_R0003,2022-07-28,2022-08-24,2022-08-31,7,Hotel.com,251.6,1761.23,Completed,Bank Transfer,4
BK00012965,GUEST001065,PROP006,PROP006_R0018,2022-01-20,2022-02-13,2022-02-14,1,Hotel.com,195.96,195.96,Completed,Bank Transfer,2
BK00012966,GUEST002153,PROP006,PROP006_R0008,2022-06-10,2022-07-04,2022-07-06,2,Hotel.com,195.94,391.88,Completed,PayPal,4
BK00012967,GUEST001925,PROP003,PROP003_R0030,2024-10-12,2024-10-29,2024-11-05,7,Hotel.com,68.85,481.92,Cancelled,PayPal,2
BK00012968,GUEST003796,PROP005,PROP005_R0022,2023-08-03,2023-08-13,2023-08-20,7,Expedia,299.67,2097.69,Completed,Bank Transfer,3
BK00012969,GUEST004819,PROP009,PROP009_R0023,2022-07-16,2022-08-25,2022-08-29,4,Booking.com,501.4,2005.62,Completed,Credit Card,3
BK00012970,GUEST004029,PROP010,PROP010_R0023,2023-09-26,2023-10-24,2023-10-31,7,Corporate,441.78,3092.47,Completed,Credit Card,3
BK00012972,GUEST003067,PROP007,PROP007_R0004,2024-02-15,2024-02-29,2024-03-07,7,Travel Agency,65.72,460.06,Completed,PayPal,1
BK00012973,GUEST000243,PROP007,PROP007_R0014,2023-02-22,2023-03-06,2023-03-09,3,Corporate,73.2,219.6,Completed,Bank Transfer,3
BK00012974,GUEST004689,PROP009,PROP009_R0027,2024-09-17,2024-10-23,2024-10-24,1,Corporate,310.96,310.96,Completed,Credit Card,3
BK00012975,GUEST004046,PROP002,PROP002_R0030,2022-09-16,2022-10-14,2022-10-21,7,Booking.com,104.25,729.75,Completed,Bank Transfer,2
BK00012977,GUEST004114,PROP003,PROP003_R0028,2022-01-22,2022-03-07,2022-03-14,7,Direct Website,210.58,1474.04,Completed,Bank Transfer,2
BK00012978,GUEST000798,PROP004,PROP004_R0001,2023-10-02,2023-10-15,2023-10-22,7,Travel Agency,427.19,2990.32,Completed,Credit Card,1
BK00012979,GUEST002862,PROP003,PROP003_R0017,2022-11-02,2022-11-05,2022-11-10,5,Booking.com,386.5,1932.52,Completed,PayPal,1
BK00012981,GUEST002375,PROP001,PROP001_R0029,2022-11-28,2023-01-10,2023-01-12,2,Travel Agency,373.69,747.38,Completed,Cash,4
BK00012982,GUEST004484,PROP010,PROP010_R0030,2022-04-03,2022-05-08,2022-05-09,1,Airbnb,311.38,311.38,Completed,Cash,4
BK00012983,GUEST001420,PROP009,PROP009_R0003,2023-10-10,2023-10-26,2023-11-02,7,Booking.com,156.77,1097.38,Completed,PayPal,3
BK00012984,GUEST004057,PROP007,PROP007_R0030,2022-01-01,2022-02-08,2022-02-15,7,Hotel.com,313.52,2194.63,Completed,Credit Card,4
BK00012985,GUEST002697,PROP009,PROP009_R0016,2022-03-17,2022-05-05,2022-05-08,3,Travel Agency,305.18,915.55,Completed,Credit Card,4
BK00012986,GUEST003139,PROP002,PROP002_R0006,2022-05-18,2022-06-03,2022-06-08,5,Booking.com,260.69,1303.46,Completed,Bank Transfer,1
BK00012987,GUEST000993,PROP003,PROP003_R0006,2024-07-29,2024-09-27,2024-10-04,7,Direct Website,395.73,2770.13,Completed,PayPal,1
BK00012988,GUEST001506,PROP007,PROP007_R0015,2024-03-14,2024-04-11,2024-04-18,7,Hotel.com,425.47,2978.32,Completed,Credit Card,4
BK00012989,GUEST004162,PROP010,PROP010_R0012,2024-09-02,2024-09-20,2024-10-04,14,Direct Website,70.41,985.78,Completed,Bank Transfer,2
BK00012990,GUEST001937,PROP003,PROP003_R0005,2023-04-12,2023-06-10,2023-06-17,7,Travel Agency,637.19,4460.31,Completed,Credit Card,3
BK00012991,GUEST002553,PROP005,PROP005_R0006,2024-03-29,2024-04-03,2024-04-06,3,Booking.com,269.86,809.59,Completed,PayPal,1
BK00012992,GUEST004653,PROP008,PROP008_R0004,2023-10-12,2023-11-01,2023-11-04,3,Corporate,342.38,1027.13,Completed,Bank Transfer,3
BK00012993,GUEST000552,PROP008,PROP008_R0004,2022-06-20,2022-07-19,2022-07-21,2,Airbnb,587.07,1174.14,Completed,Credit Card,1
BK00012994,GUEST002098,PROP005,PROP005_R0002,2023-09-26,2023-11-07,2023-11-12,5,Booking.com,307.93,1539.66,Completed,Credit Card,1
BK00012995,GUEST001577,PROP006,PROP006_R0019,2024-03-01,2024-03-09,2024-03-14,5,Travel Agency,237.01,1185.04,Completed,Cash,3
BK00012996,GUEST000590,PROP006,PROP006_R0009,2023-03-24,2023-03-29,2023-04-01,3,Travel Agency,362.22,1086.65,Completed,Credit Card,2
BK00012998,GUEST003877,PROP007,PROP007_R0012,2022-03-23,2022-04-12,2022-04-13,1,Airbnb,120.27,120.27,Completed,Bank Transfer,1
BK00012999,GUEST003221,PROP006,PROP006_R0023,2022-08-11,2022-08-12,2022-08-19,7,Booking.com,569.99,3989.96,Completed,Cash,1
BK00013000,GUEST001048,PROP008,PROP008_R0025,2024-06-03,2024-06-07,2024-06-10,3,Hotel.com,538.81,1616.44,Completed,Bank Transfer,4
BK00013001,GUEST004199,PROP007,PROP007_R0021,2023-12-22,2023-12-27,2023-12-28,1,Direct Website,422.67,422.67,Completed,PayPal,4
BK00013002,GUEST000465,PROP005,PROP005_R0010,2024-05-20,2024-06-08,2024-06-12,4,Travel Agency,199.02,796.09,Completed,Bank Transfer,1
BK00013003,GUEST002757,PROP001,PROP001_R0014,2023-08-13,2023-09-01,2023-09-04,3,Booking.com,227.23,681.69,Completed,PayPal,3
BK00013004,GUEST001101,PROP002,PROP002_R0004,2024-10-26,2024-12-22,2024-12-23,1,Airbnb,181.73,181.73,Completed,Cash,2
BK00013005,GUEST001148,PROP008,PROP008_R0018,2023-06-20,2023-08-10,2023-08-20,10,Travel Agency,387.5,3875.03,Completed,Credit Card,2
BK00013006,GUEST004459,PROP009,PROP009_R0025,2022-06-04,2022-06-12,2022-06-17,5,Airbnb,166.49,832.47,Completed,Cash,4
BK00013007,GUEST002325,PROP007,PROP007_R0001,2024-09-01,2024-09-12,2024-09-14,2,Travel Agency,312.6,625.19,Completed,PayPal,3
BK00013008,GUEST002019,PROP009,PROP009_R0026,2022-11-14,2022-12-05,2022-12-10,5,Corporate,656.43,3282.13,Completed,Credit Card,3
BK00013009,GUEST002459,PROP008,PROP008_R0001,2024-01-20,2024-02-29,2024-03-07,7,Expedia,51.66,361.63,Completed,Cash,1
BK00013010,GUEST001689,PROP004,PROP004_R0027,2024-10-19,2024-11-11,2024-11-16,5,Corporate,271.41,1357.04,Completed,PayPal,2
BK00013011,GUEST002095,PROP004,PROP004_R0007,2024-01-22,2024-03-13,2024-03-15,2,Booking.com,210.91,421.82,Completed,Bank Transfer,2
BK00013013,GUEST004004,PROP009,PROP009_R0025,2022-08-17,2022-09-12,2022-09-15,3,Airbnb,141.01,423.02,Completed,Cash,3
BK00013014,GUEST003598,PROP007,PROP007_R0001,2023-12-07,2024-01-04,2024-01-08,4,Direct Website,342.79,1371.14,Completed,Cash,2
BK00013015,GUEST001489,PROP010,PROP010_R0021,2023-09-27,2023-11-08,2023-11-15,7,Travel Agency,112.25,785.77,Completed,PayPal,4
BK00013016,GUEST004253,PROP007,PROP007_R0012,2022-03-07,2022-04-07,2022-04-09,2,Hotel.com,138.29,276.58,Completed,Credit Card,2
BK00013017,GUEST003841,PROP006,PROP006_R0012,2024-06-25,2024-07-18,2024-07-23,5,Hotel.com,183.52,917.61,Completed,Credit Card,1
BK00013018,GUEST000762,PROP004,PROP004_R0009,2023-10-26,2023-12-13,2023-12-17,4,Booking.com,620.67,2482.68,Completed,Credit Card,3
BK00013019,GUEST001538,PROP007,PROP007_R0003,2024-05-16,2024-06-17,2024-06-19,2,Hotel.com,167.63,335.27,Completed,Credit Card,4
BK00013020,GUEST000852,PROP003,PROP003_R0008,2023-03-21,2023-05-04,2023-05-11,7,Direct Website,71.44,500.11,No-Show,PayPal,4
BK00013021,GUEST003550,PROP001,PROP001_R0022,2022-10-30,2022-12-09,2022-12-19,10,Corporate,317.73,3177.31,Completed,Cash,3
BK00013022,GUEST002258,PROP010,PROP010_R0021,2023-06-30,2023-07-30,2023-08-02,3,Direct Website,176.82,530.45,Completed,Bank Transfer,2
BK00013023,GUEST001108,PROP008,PROP008_R0014,2023-09-30,2023-10-23,2023-10-27,4,Corporate,249.32,997.29,Completed,PayPal,3
BK00013025,GUEST002561,PROP008,PROP008_R0024,2022-05-18,2022-05-25,2022-05-28,3,Booking.com,434.77,1304.32,Completed,Credit Card,3
BK00013026,GUEST004851,PROP009,PROP009_R0019,2023-05-27,2023-07-10,2023-07-11,1,Expedia,570.8,570.8,Completed,Bank Transfer,2
BK00013027,GUEST003257,PROP004,PROP004_R0008,2023-03-06,2023-04-15,2023-04-19,4,Booking.com,530.87,2123.49,Completed,Credit Card,4
BK00013028,GUEST000550,PROP001,PROP001_R0022,2023-10-01,2023-10-19,2023-10-23,4,Hotel.com,247.69,990.76,Completed,Credit Card,4
BK00013029,GUEST002986,PROP002,PROP002_R0014,2024-07-27,2024-08-28,2024-08-30,2,Expedia,723.56,1447.12,Completed,Bank Transfer,1
BK00013030,GUEST002119,PROP010,PROP010_R0009,2023-07-14,2023-08-05,2023-08-06,1,Travel Agency,225.8,225.8,Completed,Cash,3
BK00013031,GUEST003217,PROP010,PROP010_R0009,2022-06-10,2022-06-27,2022-07-02,5,Corporate,199.66,998.29,Completed,Credit Card,1
BK00013032,GUEST003722,PROP010,PROP010_R0021,2024-07-18,2024-09-09,2024-09-12,3,Booking.com,143.39,430.16,Completed,Credit Card,3
BK00013033,GUEST004164,PROP002,PROP002_R0005,2023-07-31,2023-08-07,2023-08-10,3,Booking.com,558.37,1675.11,Completed,Bank Transfer,2
BK00013034,GUEST002065,PROP007,PROP007_R0015,2022-03-01,2022-03-22,2022-03-23,1,Booking.com,324.61,324.61,Completed,Cash,2
BK00013035,GUEST001108,PROP006,PROP006_R0004,2023-03-29,2023-05-22,2023-05-23,1,Corporate,364.24,364.24,Completed,PayPal,2
BK00013036,GUEST003790,PROP003,PROP003_R0020,2024-04-10,2024-05-18,2024-05-23,5,Travel Agency,160.27,801.33,Completed,Bank Transfer,4
BK00013037,GUEST000484,PROP004,PROP004_R0028,2023-10-29,2023-12-19,2023-12-23,4,Travel Agency,510.12,2040.48,Completed,PayPal,4
BK00013038,GUEST000977,PROP003,PROP003_R0026,2024-11-10,2024-12-08,2024-12-11,3,Hotel.com,186.97,560.91,Completed,Cash,3
BK00013039,GUEST001813,PROP006,PROP006_R0010,2022-09-23,2022-11-05,2022-11-08,3,Expedia,345.88,1037.64,Completed,PayPal,4
BK00013040,GUEST003294,PROP002,PROP002_R0004,2022-06-06,2022-07-06,2022-07-08,2,Airbnb,167.18,334.37,Completed,Credit Card,3
BK00013041,GUEST004628,PROP010,PROP010_R0010,2023-03-31,2023-05-11,2023-05-15,4,Hotel.com,492.87,1971.49,Completed,PayPal,3
BK00013042,GUEST001335,PROP006,PROP006_R0026,2022-12-07,2023-01-05,2023-01-06,1,Airbnb,355.41,355.41,Completed,Credit Card,1
BK00013043,GUEST000089,PROP009,PROP009_R0028,2023-12-27,2024-01-17,2024-01-24,7,Booking.com,403.0,2821.02,Completed,PayPal,3
BK00013044,GUEST000417,PROP008,PROP008_R0027,2022-04-24,2022-06-09,2022-06-10,1,Airbnb,419.17,419.17,Completed,Credit Card,4
BK00013045,GUEST004336,PROP009,PROP009_R0014,2024-09-19,2024-10-05,2024-10-07,2,Hotel.com,162.87,325.74,Completed,Bank Transfer,1
BK00013046,GUEST004609,PROP003,PROP003_R0027,2024-05-04,2024-06-15,2024-06-20,5,Travel Agency,416.12,2080.58,Completed,Credit Card,2
BK00013047,GUEST002829,PROP001,PROP001_R0012,2024-04-16,2024-05-28,2024-05-30,2,Airbnb,374.7,749.4,Completed,PayPal,2
BK00013048,GUEST003204,PROP004,PROP004_R0024,2023-06-15,2023-06-19,2023-06-21,2,Booking.com,62.16,124.32,Completed,Bank Transfer,4
BK00013049,GUEST001202,PROP007,PROP007_R0030,2022-11-26,2022-12-25,2023-01-04,10,Hotel.com,432.99,4329.92,Completed,PayPal,1
BK00013050,GUEST004570,PROP003,PROP003_R0019,2022-12-27,2023-02-25,2023-02-27,2,Travel Agency,100.12,200.23,Cancelled,Cash,4
BK00013051,GUEST001006,PROP004,PROP004_R0028,2022-02-10,2022-03-29,2022-04-01,3,Travel Agency,334.21,1002.62,Completed,Bank Transfer,4
BK00013052,GUEST003734,PROP009,PROP009_R0027,2022-12-20,2023-01-13,2023-01-14,1,Direct Website,353.36,353.36,Completed,Cash,3
BK00013053,GUEST003605,PROP001,PROP001_R0018,2024-10-06,2024-11-25,2024-11-28,3,Booking.com,72.77,218.3,Completed,Credit Card,3
BK00013054,GUEST004342,PROP009,PROP009_R0022,2022-05-31,2022-07-27,2022-07-28,1,Expedia,220.01,220.01,Completed,PayPal,4
BK00013055,GUEST001243,PROP009,PROP009_R0016,2022-01-22,2022-02-09,2022-02-13,4,Travel Agency,239.21,956.82,Completed,PayPal,2
BK00013056,GUEST004251,PROP003,PROP003_R0010,2022-07-07,2022-07-16,2022-07-21,5,Booking.com,186.83,934.16,Completed,PayPal,4
BK00013057,GUEST001786,PROP008,PROP008_R0005,2022-08-20,2022-10-08,2022-10-11,3,Airbnb,482.77,1448.3,Completed,Credit Card,4
BK00013058,GUEST002426,PROP008,PROP008_R0027,2022-12-11,2023-01-24,2023-01-27,3,Airbnb,389.98,1169.95,Completed,Cash,4
BK00013059,GUEST004952,PROP009,PROP009_R0006,2023-06-27,2023-07-10,2023-07-20,10,Booking.com,92.18,921.82,Completed,Bank Transfer,4
BK00013060,GUEST004575,PROP009,PROP009_R0028,2024-08-21,2024-09-01,2024-09-03,2,Airbnb,348.62,697.24,Completed,Bank Transfer,3
BK00013061,GUEST003779,PROP003,PROP003_R0008,2023-12-17,2024-01-19,2024-01-22,3,Travel Agency,85.75,257.25,Completed,Credit Card,1
BK00013062,GUEST000205,PROP005,PROP005_R0029,2024-02-22,2024-03-14,2024-03-16,2,Airbnb,312.52,625.04,Completed,Bank Transfer,1
BK00013063,GUEST004474,PROP006,PROP006_R0006,2022-01-17,2022-03-11,2022-03-13,2,Direct Website,201.66,403.33,Completed,Credit Card,3
BK00013064,GUEST000881,PROP004,PROP004_R0009,2024-05-25,2024-07-21,2024-07-23,2,Booking.com,626.48,1252.96,Completed,PayPal,3
BK00013065,GUEST000389,PROP008,PROP008_R0011,2024-02-05,2024-03-16,2024-03-17,1,Hotel.com,309.2,309.2,Completed,Cash,3
BK00013066,GUEST004549,PROP009,PROP009_R0029,2024-08-12,2024-09-03,2024-09-08,5,Direct Website,567.21,2836.03,Completed,Credit Card,2
BK00013067,GUEST000295,PROP005,PROP005_R0011,2024-09-16,2024-10-28,2024-11-02,5,Corporate,294.07,1470.37,No-Show,Credit Card,2
